GardID,DataSource,SourceID,SourceLabelID,GeneCount,GeneSymbol,GeneSynonym,GeneTitle,GeneType,Locus,AssociationType,AssociationStatus,Reference,OMIM,Ensembl,IUPHAR,SwissProt,Reactome,GeneIdentifier
GARD:0007639,Orphanet,812,ORPHA:812,1,NEU1,,neuraminidase 1,gene with protein product,6p21.33,Disease-causing germline mutation(s) in,Assessed,[PMID:14517945],608272,ENSG00000204386,,Q99519,Q99519,HGNC:7758
GARD:0007649,Orphanet,373,ORPHA:373,2,GPC4,"[K-glypican, glypican proteoglycan 4]",glypican 4,gene with protein product,Xq26.2,Candidate gene tested in,Not yet assessed,"[PMID:20301398, PMID:21082656]",300168,ENSG00000076716,,O75487,O75487,HGNC:4452
GARD:0007649,Orphanet,373,ORPHA:373,2,GPC3,"[DGSX, OCI-5, SGB, SGBS, SGBS1, glypican proteoglycan 3]",glypican 3,gene with protein product,Xq26.2,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:10814714, PMID:20301398]",300037,ENSG00000147257,2959,P51654,P51654,HGNC:4451
GARD:0007653,Orphanet,2882,ORPHA:2882,2,ABCG5,"[STSL, sterolin 1]",ATP binding cassette subfamily G member 5,gene with protein product,2p21,Disease-causing germline mutation(s) in,Assessed,"[PMID:11138003, PMID:23556150]",605459,ENSG00000138075,794,Q9H222,Q9H222,HGNC:13886
GARD:0007653,Orphanet,2882,ORPHA:2882,2,ABCG8,"[GBD4, gallbladder disease 4, sterolin 2]",ATP binding cassette subfamily G member 8,gene with protein product,2p21,Disease-causing germline mutation(s) in,Assessed,"[PMID:11099417, PMID:23556150]",605460,ENSG00000143921,795,Q9H221,Q9H221,HGNC:13887
GARD:0007654,Orphanet,816,ORPHA:816,1,ALDH3A2,"[FALDH, fatty aldehyde dehydrogenase]",aldehyde dehydrogenase 3 family member A2,gene with protein product,17p11.2,Disease-causing germline mutation(s) in,Assessed,,609523,ENSG00000072210,,P51648,P51648,HGNC:403
GARD:0007664,Orphanet,820,ORPHA:820,1,ADA2,[ADGF],adenosine deaminase 2,gene with protein product,22q11.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:25075847, PMID:25551694]",607575,ENSG00000093072,,Q9NZK5,Q9NZK5,HGNC:1839
GARD:0007690,Orphanet,356,ORPHA:356,1,PRNP,"[AltPrP, CD230, Creutzfeldt-Jakob disease, Gerstmann-Strausler-Scheinker syndrome, PRP, fatal familial insomnia, p27-30]",prion protein,gene with protein product,20p13,Disease-causing germline mutation(s) in,Assessed,[PMID:20301407],176640,ENSG00000171867,,P04156,P04156,HGNC:9449
GARD:0007695,Orphanet,22,ORPHA:22,1,ALDH5A1,"[SSADH, SSDH, succinate-semialdehyde dehydrogenase]",aldehyde dehydrogenase 5 family member A1,gene with protein product,6p22.3,Disease-causing germline mutation(s) in,Assessed,[PMID:20301374],610045,ENSG00000112294,2466,P51649,P51649,HGNC:408
GARD:0007700,Orphanet,36426,ORPHA:36426,2,HLA-B,,"major histocompatibility complex, class I, B",gene with protein product,6p21.33,Major susceptibility factor in,Not yet assessed,,142830,ENSG00000234745,,P01889,P30486,HGNC:4932
GARD:0007700,Orphanet,36426,ORPHA:36426,2,IKZF1,"[Hs.54452, IKAROS, LyF-1, PPP1R92, hIk-1, protein phosphatase 1, regulatory subunit 92]",IKAROS family zinc finger 1,gene with protein product,7p12.2,Major susceptibility factor in,Assessed,[PMID:25672763],603023,ENSG00000185811,,Q13422,Q13422,HGNC:13176
GARD:0007706,Orphanet,3205,ORPHA:3205,1,GNAQ,"[G-ALPHA-q, GAQ]",G protein subunit alpha q,gene with protein product,9q21.2,Disease-causing somatic mutation(s) in,Assessed,[PMID:23656586],600998,ENSG00000156052,2914,P50148,P50148,HGNC:4390
GARD:0007710,Orphanet,35122,ORPHA:35122,1,SI,"[Alpha-methylglucosidase, Oligo-1,6-glucosidase, Oligosaccharide alpha-1,6-glucosidase, alpha-glucosidase]",sucrase-isomaltase,gene with protein product,3q26.1,Disease-causing germline mutation(s) in,Assessed,,609845,ENSG00000090402,,P14410,P14410,HGNC:10856
GARD:0007721,Orphanet,3273,ORPHA:3273,3,SS18,"[SMARCL1, SYT]",SS18 subunit of BAF chromatin remodeling complex,gene with protein product,18q11.2,Part of a fusion gene in,Assessed,,600192,ENSG00000141380,,Q15532,,HGNC:11340
GARD:0007721,Orphanet,3273,ORPHA:3273,3,SSX2,"[CT5.2a, HD21, HOM-MEL-40, MGC119055, MGC15364, MGC3884, cancer/testis antigen family 5, member 2a, sarcoma, synovial, X-chromosome-related 2, synovial sarcoma, X breakpoint 2, isoform b, synovial sarcoma, X breakpoint 2B]",SSX family member 2,gene with protein product,Xp11.22,Part of a fusion gene in,Assessed,,300192,ENSG00000241476,,Q16385,Q16385,HGNC:11336
GARD:0007721,Orphanet,3273,ORPHA:3273,3,SSX1,"[CT5.1, cancer/testis antigen family 5, member 1]",SSX family member 1,gene with protein product,Xp11.23,Part of a fusion gene in,Assessed,,312820,ENSG00000126752,,Q16384,,HGNC:11335
GARD:0007730,Orphanet,3287,ORPHA:3287,3,HLA-B,,"major histocompatibility complex, class I, B",gene with protein product,6p21.33,Major susceptibility factor in,Assessed,"[PMID:23830507, PMID:23830516]",142830,ENSG00000234745,,P01889,P30486,HGNC:4932
GARD:0007730,Orphanet,3287,ORPHA:3287,3,MLX,"[MAD7, MXD7, bHLHd13]",MAX dimerization protein MLX,gene with protein product,17q21.2,Major susceptibility factor in,Assessed,"[PMID:23830507, PMID:23830516]",602976,ENSG00000108788,,Q9UH92,Q9UH92,HGNC:11645
GARD:0007730,Orphanet,3287,ORPHA:3287,3,IL12B,"[CLMF, CLMF2, IL-12B, IL12, subunit p40, NKSF, cytotoxic lymphocyte maturation factor 2, p40, interleukin 12, p40, interleukin-12 beta chain, natural killer cell stimulatory factor, 40 kD subunit, natural killer cell stimulatory factor-2]",interleukin 12B,gene with protein product,5q33.3,Major susceptibility factor in,Assessed,"[PMID:23830507, PMID:23830516]",161561,ENSG00000113302,,P29460,P29460,HGNC:5970
GARD:0007731,Orphanet,31150,ORPHA:31150,1,ABCA1,"[TGD, Tangier disease]",ATP binding cassette subfamily A member 1,gene with protein product,9q31.1,Disease-causing germline mutation(s) in,Assessed,[PMID:10535983],600046,ENSG00000165029,756,O95477,O95477,HGNC:29
GARD:0007772,Orphanet,42665,ORPHA:42665,1,MITF,"[MI, bHLHe32, homolog of mouse microphthalmia]",melanocyte inducing transcription factor,gene with protein product,3p13,Disease-causing germline mutation(s) in,Assessed,[PMID:10851256],156845,ENSG00000187098,,O75030,O75030,HGNC:7105
GARD:0007784,Orphanet,857,ORPHA:857,2,DACT1,"[DAPPER, DAPPER1, FRODO, HDPR1, THYEX3]",dishevelled binding antagonist of beta catenin 1,gene with protein product,14q23.1,Disease-causing germline mutation(s) in,Assessed,[PMID:28054444],607861,ENSG00000165617,,Q9NYF0,Q9NYF0,HGNC:17748
GARD:0007784,Orphanet,857,ORPHA:857,2,SALL1,"[Hsal1, ZNF794]",spalt like transcription factor 1,gene with protein product,16q12.1,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:20301618],602218,ENSG00000103449,,Q9NSC2,Q9NSC2,HGNC:10524
GARD:0007799,Orphanet,3352,ORPHA:3352,1,DLX3,,distal-less homeobox 3,gene with protein product,17q21.33,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:18492670, PMID:22969805]",600525,ENSG00000064195,,O60479,,HGNC:2916
GARD:0007800,Orphanet+OMIM,190350,OMIM:190350,1,TRPS1,"[GC79, LGCR]",transcriptional repressor GATA binding 1,gene with protein product,8q23.3,The molecular basis of the disorder is known,Unknown,,604386,ENSG00000104447,,Q9UHF7,,HGNC:12340
GARD:0007801,Orphanet,502,ORPHA:502,2,TRPS1,"[GC79, LGCR]",transcriptional repressor GATA binding 1,gene with protein product,8q23.3,Role in the phenotype of,Assessed,,604386,ENSG00000104447,,Q9UHF7,,HGNC:12340
GARD:0007801,Orphanet,502,ORPHA:502,2,EXT1,"[Glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N- acetylglucosaminyltransferase, N-acetylglucosaminyl-proteoglycan 4-beta-glucuronosyltransferase, ttv]",exostosin glycosyltransferase 1,gene with protein product,8q24.11,Role in the phenotype of,Assessed,,608177,ENSG00000182197,,Q16394,Q16394,HGNC:3512
GARD:0007802,Orphanet+OMIM,190351,OMIM:190351,1,TRPS1,"[GC79, LGCR]",transcriptional repressor GATA binding 1,gene with protein product,8q23.3,The molecular basis of the disorder is known,Unknown,,604386,ENSG00000104447,,Q9UHF7,,HGNC:12340
GARD:0007827,Orphanet,3389,ORPHA:3389,1,SLC11A1,[natural resistance-associated macrophage protein 1],solute carrier family 11 member 1,gene with protein product,2q35,Major susceptibility factor in,Not yet assessed,,600266,ENSG00000018280,966,P49279,P49279,HGNC:10907
GARD:0007830,Orphanet,805,ORPHA:805,3,IFNG,,interferon gamma,gene with protein product,12q15,Modifying germline mutation in,Assessed,[PMID:12192641],147570,ENSG00000111537,,P01579,P01579,HGNC:5438
GARD:0007830,Orphanet,805,ORPHA:805,3,TSC2,"[LAM, PPP1R160, protein phosphatase 1, regulatory subunit 160, tuberin]",TSC complex subunit 2,gene with protein product,16p13.3,Disease-causing germline mutation(s) in,Assessed,[PMID:20301399],191092,ENSG00000103197,,P49815,P49815,HGNC:12363
GARD:0007830,Orphanet,805,ORPHA:805,3,TSC1,"[KIAA0243, LAM, hamartin]",TSC complex subunit 1,gene with protein product,9q34,Disease-causing germline mutation(s) in,Assessed,[PMID:20301399],605284,ENSG00000165699,,Q92574,Q92574,HGNC:12362
GARD:0007846,Orphanet+OMIM,606713,OMIM:606713,1,GRHL3,"[SOM, sister-of-mammalian grainyhead]",grainyhead like transcription factor 3,gene with protein product,1p36.11,The molecular basis of the disorder is known,Unknown,,608317,ENSG00000158055,,Q8TE85,,HGNC:25839
GARD:0007848,Orphanet,79473,ORPHA:79473,1,PPOX,[PPO],protoporphyrinogen oxidase,gene with protein product,1q23.3,Disease-causing germline mutation(s) in,Assessed,[PMID:23409300],600923,ENSG00000143224,,P50336,P50336,HGNC:9280
GARD:0007855,Orphanet,892,ORPHA:892,2,CCND1,"[B-cell CLL/lymphoma 1, G1/S-specific cyclin D1, U21B31, parathyroid adenomatosis 1]",cyclin D1,gene with protein product,11q13.3,Modifying germline mutation in,Assessed,[PMID:12097293],168461,ENSG00000110092,,P24385,P24385,HGNC:1582
GARD:0007855,Orphanet,892,ORPHA:892,2,VHL,[VHL1],von Hippel-Lindau tumor suppressor,gene with protein product,3p25.3,Disease-causing germline mutation(s) in,Assessed,,608537,ENSG00000134086,,P40337,P40337,HGNC:12687
GARD:0007860,Orphanet,79445,ORPHA:79445,1,GNAS,"[G protein subunit alpha S, GNASXL, GPSA, NESP, NESP55, SCG6, SgVI, secretogranin VI]",GNAS complex locus,gene with protein product,20q13.32,Disease-causing germline mutation(s) (loss of function) in,Assessed,,139320,ENSG00000087460,,O95467; P63092; P84996; Q5JWF2,P63092,HGNC:4392
GARD:0007862,Orphanet,3437,ORPHA:3437,2,FAS,"[APO-1, CD95, TNF receptor superfamily member 6]",Fas cell surface death receptor,gene with protein product,10q23.31,Major susceptibility factor in,Assessed,[PMID:26136352],134637,ENSG00000026103,1875,P25445,P25445,HGNC:11920
GARD:0007862,Orphanet,3437,ORPHA:3437,2,PTPN22,"[Lyp, Lyp1, Lyp2]",protein tyrosine phosphatase non-receptor type 22,gene with protein product,1p13.2,Major susceptibility factor in,Assessed,[PMID:24816862],600716,ENSG00000134242,3084,Q9Y2R2,Q9Y2R2,HGNC:9652
GARD:0007864,Orphanet,79258,ORPHA:79258,1,G6PC1,"[G6PC1, GSD1a, glycogen storage disease type I, von Gierke disease]",glucose-6-phosphatase catalytic subunit 1,gene with protein product,17q21.31,Disease-causing germline mutation(s) in,Assessed,,613742,ENSG00000131482,,P35575,P35575,HGNC:4056
GARD:0007871,Orphanet,898,ORPHA:898,1,VCAN,"[PG-M, versican proteoglycan]",versican,gene with protein product,5q14.2-q14.3,Disease-causing germline mutation(s) in,Assessed,[PMID:20301747],118661,ENSG00000038427,,P13611,P13611,HGNC:2464
GARD:0007872,Orphanet,33226,ORPHA:33226,1,MYD88,,MYD88 innate immune signal transduction adaptor,gene with protein product,3p22.2,Disease-causing somatic mutation(s) in,Assessed,"[PMID:23321251, PMID:23532735]",602170,ENSG00000172936,,Q99836,Q99836,HGNC:7562
GARD:0007878,Orphanet,3447,ORPHA:3447,4,EZH2,"[ENX-1, EZH1, KMT6, KMT6A]",enhancer of zeste 2 polycomb repressive complex 2 subunit,gene with protein product,7q36.1,Disease-causing germline mutation(s) in,Assessed,"[PMID:22177091, PMID:23865096, PMID:24214728]",601573,ENSG00000106462,2654,Q15910,Q15910,HGNC:3527
GARD:0007878,Orphanet,3447,ORPHA:3447,4,EED,"[HEED, WAIT-1, WD protein associating with integrin cytoplasmic tails 1]",embryonic ectoderm development,gene with protein product,11q14.2,Disease-causing germline mutation(s) in,Assessed,"[PMID:27868325, PMID:28229514]",605984,ENSG00000074266,2487,O75530,R-HSA-212278,HGNC:3188
GARD:0007878,Orphanet,3447,ORPHA:3447,4,SUZ12,"[CHET9, JJAZ1, KIAA0160]",SUZ12 polycomb repressive complex 2 subunit,gene with protein product,17q11.2,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:28229514],606245,ENSG00000178691,,Q15022,Q15022,HGNC:17101
GARD:0007878,Orphanet,3447,ORPHA:3447,4,NSD1,"[ARA267, FLJ22263, KMT3B]",nuclear receptor binding SET domain protein 1,gene with protein product,5q35.3,Candidate gene tested in,Not yet assessed,,606681,ENSG00000165671,2696,Q96L73,Q96L73,HGNC:14234
GARD:0007880,Orphanet,900,ORPHA:900,5,PRTN3,"[ACPA, AGP7, C-ANCA, MBT, P29, PR-3, Wegener granulomatosis autoantigen, myeloblastin, serine proteinase, neutrophil]",proteinase 3,gene with protein product,19p13.3,Major susceptibility factor in,Assessed,[PMID:22808956],177020,ENSG00000196415,2401,P24158,P24158,HGNC:9495
GARD:0007880,Orphanet,900,ORPHA:900,5,HLA-DPA1,,"major histocompatibility complex, class II, DP alpha 1",gene with protein product,6p21.32,Major susceptibility factor in,Assessed,[PMID:28029757],142880,ENSG00000231389,,P20036,,HGNC:4938
GARD:0007880,Orphanet,900,ORPHA:900,5,CTLA4,"[CD, CD152, CTLA-4, GSE]",cytotoxic T-lymphocyte associated protein 4,gene with protein product,2q33.2,Major susceptibility factor in,Assessed,[PMID:22508400],123890,ENSG00000163599,2743,P16410,P16410,HGNC:2505
GARD:0007880,Orphanet,900,ORPHA:900,5,HLA-DPB1,,"major histocompatibility complex, class II, DP beta 1",gene with protein product,6p21.32,Major susceptibility factor in,Assessed,[PMID:23740775],142858,ENSG00000223865,,P04440,P04440,HGNC:4940
GARD:0007880,Orphanet,900,ORPHA:900,5,PTPN22,"[Lyp, Lyp1, Lyp2]",protein tyrosine phosphatase non-receptor type 22,gene with protein product,1p13.2,Major susceptibility factor in,Assessed,"[PMID:22508400, PMID:22696186]",600716,ENSG00000134242,3084,Q9Y2R2,Q9Y2R2,HGNC:9652
GARD:0007883,Orphanet,83330,ORPHA:83330,3,SMN2,"[BCD541, GEMIN1, SMNC, TDRD16B, tudor domain containing 16B]","survival of motor neuron 2, centromeric",gene with protein product,5q13.2,Modifying germline mutation in,Assessed,[PMID:20301526],601627,ENSG00000205571,,Q16637,Q16637,HGNC:11118
GARD:0007883,Orphanet,83330,ORPHA:83330,3,NAIP,"[NLR family, BIR domain containing 1, NLRB1, nucleotide-binding oligomerization domain, leucine rich repeat and BIR domain containing 1]",NLR family apoptosis inhibitory protein,gene with protein product,5q13.2,Modifying germline mutation in,Assessed,[PMID:11912351],600355,ENSG00000249437,2793,Q13075,,HGNC:7634
GARD:0007883,Orphanet,83330,ORPHA:83330,3,SMN1,"[BCD541, GEMIN1, SMA1, SMA2, SMA3, SMNT, TDRD16A, gemin-1, tudor domain containing 16A]","survival of motor neuron 1, telomeric",gene with protein product,5q13.2,Disease-causing germline mutation(s) in,Assessed,[PMID:20301526],600354,ENSG00000172062,,Q16637,Q16637,HGNC:11117
GARD:0007885,Orphanet,902,ORPHA:902,1,WRN,"[RECQ3, RECQL2]",WRN RecQ like helicase,gene with protein product,8p12,Disease-causing germline mutation(s) in,Assessed,"[PMID:16673358, PMID:20301687]",604611,ENSG00000165392,,Q14191,Q14191,HGNC:12791
GARD:0007887,Orphanet,3451,ORPHA:3451,14,CDKL5,"[CFAP247, EIEE2]",cyclin dependent kinase like 5,gene with protein product,Xp22.13,Disease-causing germline mutation(s) in,Assessed,"[PMID:18564362, PMID:22196487, PMID:22787626]",300203,ENSG00000008086,1986,O76039,O76039,HGNC:11411
GARD:0007887,Orphanet,3451,ORPHA:3451,14,SPTAN1,[alpha-fodrin],"spectrin alpha, non-erythrocytic 1",gene with protein product,9q34.11,Disease-causing germline mutation(s) in,Assessed,"[PMID:18065176, PMID:22196487]",182810,ENSG00000197694,,Q13813,Q13813,HGNC:11273
GARD:0007887,Orphanet,3451,ORPHA:3451,14,SIK1,"[msk, myocardial SNF1-like kinase]",salt inducible kinase 1,gene with protein product,21q22.3,Disease-causing germline mutation(s) in,Assessed,[PMID:25839329],605705,ENSG00000142178,2197,P57059,P57059,HGNC:11142
GARD:0007887,Orphanet,3451,ORPHA:3451,14,PHACTR1,"[KIAA1733, dJ257A7.2]",phosphatase and actin regulator 1,gene with protein product,6p24.1,Disease-causing germline mutation(s) in,Assessed,[PMID:30256902],608723,ENSG00000112137,,Q9C0D0,,HGNC:20990
GARD:0007887,Orphanet,3451,ORPHA:3451,14,NTRK2,"[BDNF/NT-3 growth factors receptor, TRKB]",neurotrophic receptor tyrosine kinase 2,gene with protein product,9q21.33,Disease-causing germline mutation(s) in,Assessed,[PMID:29100083],600456,ENSG00000148053,1818,Q16620,Q16620,HGNC:8032
GARD:0007887,Orphanet,3451,ORPHA:3451,14,SCN2A,"[HBSCI, HBSCII, Nav1.2]",sodium voltage-gated channel alpha subunit 2,gene with protein product,2q24.3,Disease-causing germline mutation(s) in,Assessed,[PMID:23935176],182390,ENSG00000136531,579,Q99250,Q99250,HGNC:10588
GARD:0007887,Orphanet,3451,ORPHA:3451,14,WDR45,"[JM5, NBIA5, WIPI4, neurodegeneration with brain iron accumulation 5]",WD repeat domain 45,gene with protein product,Xp11.23,Disease-causing germline mutation(s) in,Assessed,[PMID:27030146],300526,ENSG00000196998,,Q9Y484,Q9Y484,HGNC:28912
GARD:0007887,Orphanet,3451,ORPHA:3451,14,ARX,"[CT121, EIEE1, ISSX, cancer/testis antigen 121]",aristaless related homeobox,gene with protein product,Xp21.3,Disease-causing germline mutation(s) in,Assessed,"[PMID:20506206, PMID:22787626]",300382,ENSG00000004848,,Q96QS3,,HGNC:18060
GARD:0007887,Orphanet,3451,ORPHA:3451,14,GUF1,[FLJ13220],GTP binding elongation factor GUF1,gene with protein product,4p12,Disease-causing germline mutation(s) in,Assessed,[PMID:26486472],617064,ENSG00000151806,,Q8N442,,HGNC:25799
GARD:0007887,Orphanet,3451,ORPHA:3451,14,CNPY3,[CAG4A],canopy FGF signaling regulator 3,gene with protein product,6p21.1,Disease-causing germline mutation(s) in,Assessed,[PMID:29394991],610774,ENSG00000137161,,Q9BT09,Q9BT09,HGNC:11968
GARD:0007887,Orphanet,3451,ORPHA:3451,14,PIGA,"[GPI3, paroxysmal nocturnal hemoglobinuria, phosphatidylinositol N-acetylglucosaminyltransferase]",phosphatidylinositol glycan anchor biosynthesis class A,gene with protein product,Xp22.2,Disease-causing germline mutation(s) in,Assessed,[PMID:24357517],311770,ENSG00000165195,,P37287,P37287,HGNC:8957
GARD:0007887,Orphanet,3451,ORPHA:3451,14,GRIN2B,[GluN2B],glutamate ionotropic receptor NMDA type subunit 2B,gene with protein product,12p13.1,Disease-causing germline mutation(s) (gain of function) in,Assessed,[PMID:24272827],138252,ENSG00000273079,457,Q13224,Q13224,HGNC:4586
GARD:0007887,Orphanet,3451,ORPHA:3451,14,PLCB1,"[KIAA0581, PLC-I, PLC154, phosphoinositide phospholipase C]",phospholipase C beta 1,gene with protein product,20p12.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,"[PMID:20833646, PMID:22196487]",607120,ENSG00000182621,1403,Q9NQ66,Q9NQ66,HGNC:15917
GARD:0007887,Orphanet,3451,ORPHA:3451,14,ST3GAL3,"['N-acetyllactosaminide alpha-2,3-sialyltransferase', ST3Gal III]","ST3 beta-galactoside alpha-2,3-sialyltransferase 3",gene with protein product,1p34.1,Disease-causing germline mutation(s) in,Assessed,[PMID:23252400],606494,ENSG00000126091,,Q11203,Q11203,HGNC:10866
GARD:0007889,Orphanet,3452,ORPHA:3452,1,IRF4,[LSIRF],interferon regulatory factor 4,gene with protein product,6p25.3,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:29537367],601900,ENSG00000137265,,Q15306,Q15306,HGNC:6119
GARD:0007890,Orphanet,3454,ORPHA:3454,1,ZC4H2,[HCA127],zinc finger C4H2-type containing,gene with protein product,Xq11.2,Disease-causing germline mutation(s) in,Assessed,[PMID:23623388],300897,ENSG00000126970,,Q9NQZ6,,HGNC:24931
GARD:0007891,Orphanet,904,ORPHA:904,20,TBL2,"[DKFZP43N024, WBSCR13, WS-betaTRP, Williams-Beuren syndrome chromosome region 13]",transducin beta like 2,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:20301427],605842,ENSG00000106638,,Q9Y4P3,,HGNC:11586
GARD:0007891,Orphanet,904,ORPHA:904,20,METTL27,,methyltransferase like 27,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:18398435],612546,ENSG00000165171,,Q8N6F8,,HGNC:19068
GARD:0007891,Orphanet,904,ORPHA:904,20,BAZ1B,"[WSTF, Williams-Beuren syndrome chromosome region 10, Williams-Beuren syndrome chromosome region 9, transcription factor WSTF]",bromodomain adjacent to zinc finger domain 1B,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:20301427],605681,ENSG00000009954,2774,Q9UIG0,Q9UIG0,HGNC:961
GARD:0007891,Orphanet,904,ORPHA:904,20,BUD23,"[MERM1, MGC19709, MGC2022, MGC5140, PP3381, WBMT, metastasis-related methyltransferase 1]",BUD23 rRNA methyltransferase and ribosome maturation factor,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:11978965],615733,ENSG00000071462,,O43709,,HGNC:16405
GARD:0007891,Orphanet,904,ORPHA:904,20,VPS37D,[MGC35352],VPS37D subunit of ESCRT-I,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:19897463],610039,ENSG00000176428,,Q86XT2,,HGNC:18287
GARD:0007891,Orphanet,904,ORPHA:904,20,DNAJC30,,DnaJ heat shock protein family (Hsp40) member C30,gene with protein product,7q11.23,Candidate gene tested in,Not yet assessed,,618202,ENSG00000176410,,Q96LL9,,HGNC:16410
GARD:0007891,Orphanet,904,ORPHA:904,20,GTF2IRD2,"[FLJ37938, GTF2IRD2A, transcription factor GTF2IRD2]",GTF2I repeat domain containing 2,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:15243160],608899,ENSG00000196275,,Q86UP8,,HGNC:30775
GARD:0007891,Orphanet,904,ORPHA:904,20,RFC2,"[A1, RFC40, activator 1]",replication factor C subunit 2,gene with protein product,7q11.23,Candidate gene tested in,Assessed,[PMID:20301427],600404,ENSG00000049541,,P35250,P35250,HGNC:9970
GARD:0007891,Orphanet,904,ORPHA:904,20,GTF2I,"[BAP-135, BTKAP1, DIWS, IB291, SPIN, TFII-I]",general transcription factor IIi,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:20301427],601679,ENSG00000263001,,P78347,P78347,HGNC:4659
GARD:0007891,Orphanet,904,ORPHA:904,20,FKBP6,"[FK506 binding protein 6 (36kD), FKBP36, PPIase, immunophilin FKBP36, peptidylprolyl cis-trans isomerase, rotamase]",FKBP prolyl isomerase family member 6 (inactive),gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:9782077],604839,ENSG00000077800,,O75344,,HGNC:3722
GARD:0007891,Orphanet,904,ORPHA:904,20,NCF1,"[NADPH oxidase organizer 2, NCF1A, NOXO2, SH3PXD1A, chronic granulomatous disease, autosomal 1, p47phox]",neutrophil cytosolic factor 1,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:9311751],608512,ENSG00000158517,,P14598,P14598,HGNC:7660
GARD:0007891,Orphanet,904,ORPHA:904,20,BCL7B,[SMARCJ2],BAF chromatin remodeling complex subunit BCL7B,gene with protein product,7q11.23,Candidate gene tested in,Not yet assessed,,605846,ENSG00000106635,,Q9BQE9,,HGNC:1005
GARD:0007891,Orphanet,904,ORPHA:904,20,GTF2IRD1,"[BEN, Cream1, GTF3, MusTRD1, RBAP2, WBSCR12, binding factor for early enhancer]",GTF2I repeat domain containing 1,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:20301427],604318,ENSG00000006704,,Q9UHL9,Q9UHL9,HGNC:4661
GARD:0007891,Orphanet,904,ORPHA:904,20,CLIP2,"[CLIP, CLIP-115, KIAA0291, WSCR3, WSCR4]",CAP-Gly domain containing linker protein 2,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:20301427],603432,ENSG00000106665,,Q9UDT6,,HGNC:2586
GARD:0007891,Orphanet,904,ORPHA:904,20,MLXIPL,"[CHREBP, MIO, MONDOB, WS-bHLH, bHLHd14, carbohydrate response element binding protein]",MLX interacting protein like,gene with protein product,7q11.23,Candidate gene tested in,Not yet assessed,,605678,ENSG00000009950,,Q9NP71,,HGNC:12744
GARD:0007891,Orphanet,904,ORPHA:904,20,TMEM270,[MGC26719],transmembrane protein 270,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:18398435],612547,ENSG00000175877,,Q6UE05,,HGNC:23018
GARD:0007891,Orphanet,904,ORPHA:904,20,LIMK1,[LIMK],LIM domain kinase 1,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:20301427],601329,ENSG00000106683,2054,P53667,P53667,HGNC:6613
GARD:0007891,Orphanet,904,ORPHA:904,20,ELN,"[SVAS, WBS, WS, Williams-Beuren syndrome, supravalvular aortic stenosis, tropoelastin]",elastin,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:20301427],130160,ENSG00000049540,,P15502,P15502,HGNC:3327
GARD:0007891,Orphanet,904,ORPHA:904,20,STX1A,"[HPC-1, p35-1]",syntaxin 1A,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:9311751],186590,ENSG00000106089,,Q16623,Q16623,HGNC:11433
GARD:0007891,Orphanet,904,ORPHA:904,20,EIF4H,"[KIAA0038, WSCR1]",eukaryotic translation initiation factor 4H,gene with protein product,7q11.23,Role in the phenotype of,Assessed,[PMID:8812460],603431,ENSG00000106682,,Q15056,,HGNC:12741
GARD:0007892,Orphanet,654,ORPHA:654,9,DIS3L2,"[FLJ36974, MGC42174]",DIS3 like 3'-5' exoribonuclease 2,gene with protein product,2q37.1,Major susceptibility factor in,Assessed,,614184,ENSG00000144535,,Q8IYB7,,HGNC:28648
GARD:0007892,Orphanet,654,ORPHA:654,9,TRIP13,"[16E1BP, thyroid receptor interacting protein 13]",thyroid hormone receptor interactor 13,gene with protein product,5p15.33,Disease-causing germline mutation(s) (loss of function) in,Assessed,[PMID:28553959],604507,ENSG00000071539,,Q15645,Q15645,HGNC:12307
