gard_id,gard_name,disease_name,found_by,all_synonyms,
GARD:0010640,Dysembryoplastic neuroepithelial tumor,dysembryoplastic neuroepithelial tumor,exact_match,null,
GARD:0010641,Central neurocytoma,central neurocytoma,exact_match,null,
GARD:0010642,Cerebellar liponeurocytoma,cerebellar liponeurocytoma,exact_match,[Lipomatous medulloblastoma (formerly)],
GARD:0010644,Pineal parenchymal tumors of intermediate differentiation,pineal parenchymal tumors of intermediate differentiation,exact_match,[PPTID],
GARD:0010646,Teratoma with malignant transformation,teratoma with malignant transformation,exact_match,null,
GARD:0010658,"Maturity-onset diabetes of the young, type 3","maturity-onset diabetes of the young, type 3",exact_match,"[MODY3,MODY  type 3,Diabetes mellitus MODY type 3,Type 3 maturity-onset diabetes of the young,MODY hepatocyte nuclear factor-1-alpha related]",
GARD:0010664,Baroreflex failure,baroreflex failure,exact_match,null,
GARD:0010666,Dihydroxyadeninuria,dihydroxyadeninuria,exact_match,[APRT deficiency],
GARD:0010668,Cervical dystonia,cervical dystonia,exact_match,[Spasmodic torticollis],
GARD:0010671,Mucoepidermoid carcinoma,mucoepidermoid carcinoma,exact_match,[C3772],
GARD:0010684,Primary lateral sclerosis,primary lateral sclerosis,exact_match,"[Adult-onset PLS,Adult-onset primary lateral sclerosis]",
GARD:0010692,Orofaciodigital syndromes,orofaciodigital syndromes,exact_match,"[Orofaciodigital syndrome,Oral-facial-digital syndromes,Oral facial digital syndromes,OFD,Oral-facial-digital syndrome]",
GARD:0010703,Dipsogenic diabetes insipidus,dipsogenic diabetes insipidus,exact_match,[Primary polydipsia],
GARD:0010710,Pontocerebellar hypoplasia type 6,pontocerebellar hypoplasia type 6,exact_match,[Encephalopathy fatal infantile with mitochondrial respiratory chain defects],
GARD:0010713,Pudendal Neuralgia,pudendal neuralgia,exact_match,null,
GARD:0010714,Legius syndrome,legius syndrome,exact_match,[Neurofibromatosis type 1 like syndrome],
GARD:0010720,Trichuriasis,trichuriasis,exact_match,"[Whipworm infection,Trichocephaliasis]",
GARD:0010722,Monkeypox,monkeypox,exact_match,[Monkeypox virus infection],
GARD:0010727,Koolen de Vries syndrome,koolen de vries syndrome,exact_match,"[17q21.31 deletion syndrome,Monosomy 17q21.31,Microdeletion 17q21.31 syndrome,Chromosome 17q21.31 microdeletion syndrome,17q21.31 microdeletion syndrome,KANSL1-Related Intellectual Disability Syndrome]",
GARD:0010729,Niemann-Pick disease type B,niemann-pick disease type b,exact_match,[Niemann Pick disease type B],
GARD:0010730,Pyridoxal 5'-phosphate-dependent epilepsy,pyridoxal 5'-phosphate-dependent epilepsy,exact_match,"[Pyridoxine-5'-phosphate oxidase deficiency,PNPO Deficiency,Pyridoxamine 5-prime-phosphate oxidase deficiency,PNPO-related neonatal epileptic encephalopathy]",
GARD:0010734,DICER1-related pleuropulmonary blastoma cancer predisposition syndrome,dicer1-related pleuropulmonary blastoma cancer predisposition syndrome,exact_match,"[DICER1-related pleuropulmonary blastoma,DICER1 syndrome]",
GARD:0010737,Posner-Schlossman syndrome,posner-schlossman syndrome,exact_match,[Glaucomatocyclitic crisis],
GARD:0010738,Primary hyperoxaluria type 3,primary hyperoxaluria type 3,exact_match,[PH III],
GARD:0010739,Neuronal ceroid lipofuscinosis,neuronal ceroid lipofuscinosis,exact_match,"[Batten disease,NCL]",
GARD:0010740,16p11.2 deletion syndrome,16p11.2 deletion syndrome,exact_match,"[Chromosome 16p11.2 deletion syndrome,Del(16)(p11.2),Monosomy 16p11.2,Microdeletion 16p11.2]",
GARD:0010743,Persistent genital arousal disorder,persistent genital arousal disorder,exact_match,"[Persistent genital arousal,PGAD]",
GARD:0010744,Conjunctival melanoma,conjunctival melanoma,exact_match,null,
GARD:0010747,Lupus nephritis,lupus nephritis,exact_match,null,
GARD:0010748,Spinocerebellar ataxia,spinocerebellar ataxia,exact_match,[SCA],
GARD:0010752,Epidermolysis bullosa simplex,epidermolysis bullosa simplex,exact_match,[Epidermolysis bullosa intraepidermic],
GARD:0010753,Pachyonychia congenita,pachyonychia congenita,exact_match,"[Congenital pachyonychia,Pachyonychia congenita syndrome]",
GARD:0010758,Pseudohypoparathyroidism,pseudohypoparathyroidism,exact_match,null,
GARD:0010766,Factor XIII deficiency,factor xiii deficiency,exact_match,"[Congenital Factor XIII deficiency,Fibrin stabilizing factor deficiency]",
GARD:0010770,Homocystinuria,homocystinuria,exact_match,null,
GARD:0010771,Kallmann syndrome,kallmann syndrome,exact_match,"[Kallmann's syndrome,Anosmic hypogonadism,Anosmic idiopathic hypogonadotropic hypogonadism,Hypogonadotropic hypogonadism and anosmia,Hypogonadotropic hypogonadism-anosmia syndrome,Dysplasia olfactogenitalis of De Morsier (formerly),Olfacto-genital pathological sequence]",
GARD:0010781,Goldmann-Favre syndrome,goldmann-favre syndrome,exact_match,"[Enhanced S-cone syndrome,Retinoschisis with early hemeralopia,Favre hyaloideoretinal degeneration]",
GARD:0010782,Stickler syndrome,stickler syndrome,exact_match,null,
GARD:0010788,Loeys-Dietz syndrome,loeys-dietz syndrome,exact_match,"[Loeys-Dietz aortic aneurysm syndrome,Aortic aneurysm syndrome, Loeys-Dietz type]",
GARD:0010790,Cone-rod dystrophy,cone-rod dystrophy,exact_match,null,
GARD:0010791,Logopenic progressive aphasia,logopenic progressive aphasia,exact_match,"[LPA,Logopenic primary progressive aphasia,Logopenic variant PPA]",
GARD:0010792,Semantic dementia,semantic dementia,exact_match,"[Semantic primary progressive aphasia,Semantic variant PPA]",
GARD:0010793,Progressive non-fluent aphasia,progressive non-fluent aphasia,exact_match,"[Non-fluent primary progressive aphasia,Non-fluent variant PPA]",
GARD:0010794,Paroxysmal hemicrania,paroxysmal hemicrania,exact_match,null,
GARD:0010795,Hemicrania continua,hemicrania continua,exact_match,null,
GARD:0010797,New daily-persistent headache,new daily-persistent headache,exact_match,[NDPH],
GARD:0010801,Autosomal dominant tubulointerstitial kidney disease,autosomal dominant tubulointerstitial kidney disease,exact_match,"[Autosomal dominant medullary cystic kidney disease (former),ADTKD,Autosomal dominant medullary cystic kidney disease,MCKD]",
GARD:0010802,Intravenous leiomyomatosis,intravenous leiomyomatosis,exact_match,null,
GARD:0010803,Lamellar ichthyosis,lamellar ichthyosis,exact_match,"[Congenital lamellar ichthyosis,LI]",
GARD:0010804,Metaplastic carcinoma of the breast,metaplastic carcinoma of the breast,exact_match,[Metaplastic breast cancer],
GARD:0010805,MYH-associated polyposis,myh-associated polyposis,exact_match,"[MAP syndrome,Autosomal recessive familial adenomatous polyposis,Autosomal recessive multiple colorectal adenomas]",
GARD:0010807,Infantile scoliosis,infantile scoliosis,exact_match,null,
GARD:0010814,Thyrotoxic periodic paralysis,thyrotoxic periodic paralysis,exact_match,null,
GARD:0010816,Lichen planus pigmentosus,lichen planus pigmentosus,exact_match,"[LP pigmentosus,Lichen planus pigmentosa,LP pigmentosa,Lichen planus pigmentosus inversus]",
GARD:0010821,Eastern equine encephalitis,eastern equine encephalitis,exact_match,"[EEE,Triple E]",
GARD:0010822,Spontaneous coronary artery dissection,spontaneous coronary artery dissection,exact_match,null,
GARD:0010823,Proopiomelanocortin deficiency,proopiomelanocortin deficiency,exact_match,"[Obesity, early-onset, adrenal insufficiency, and red hair,POMC deficiency,Obesity due to pro-opiomelanocortin deficiency]",
GARD:0010824,ACTH-independent macronodular adrenal hyperplasia,acth-independent macronodular adrenal hyperplasia,exact_match,"[AIMAH,Massive macronodular adrenocortical disease,MMAD,Adrenocorticotropic hormone-independent macronodular adrenal hyperplasia,Corticotropin-independent macronodular adrenal hyperplasia,ACTH-independent macronodular adrenocortical hyperplasia,Primary macronodular adrenal hyperplasia]",
GARD:0010826,Central centrifugal cicatricial alopecia,central centrifugal cicatricial alopecia,exact_match,[Central centrifugal alopecia],
GARD:0010827,KSHV inflammatory cytokine syndrome,kshv inflammatory cytokine syndrome,exact_match,[KICS],
GARD:0010828,Familial hypocalciuric hypercalcemia,familial hypocalciuric hypercalcemia,exact_match,"[Familial benign hypercalcemia,FBH,FBHH,FHH]",
GARD:0010840,Chromosome 5q deletion,chromosome 5q deletion,exact_match,"[Deletion 5q,Monosomy 5q,5q deletion,5q monosomy,Partial monosomy 5q]",
GARD:0010868,Mollaret meningitis,mollaret meningitis,exact_match,"[Benign recurrent aseptic meningitis,Mollaret's meningitis,Benign recurrent lymphocytic meningitis,Recurrent meningitis]",
GARD:0010872,Malignant peripheral nerve sheath tumor,malignant peripheral nerve sheath tumor,exact_match,"[MPNST,Malignant neurilemmoma,Malignant neurofibroma,Malignant schwannoma,Neurofibrosarcoma,Neurogenic sarcoma]",
GARD:0010875,Heterotaxy,heterotaxy,exact_match,"[Heterotaxia,Heterotaxy syndrome,Visceral heterotaxy,Lateralization defect,Situs ambiguous,Situs ambiguus]",
GARD:0010877,Familial tumoral calcinosis,familial tumoral calcinosis,exact_match,null,
GARD:0010886,Frontal fibrosing alopecia,frontal fibrosing alopecia,exact_match,[FFA],
GARD:0010887,Osteofibrous dysplasia,osteofibrous dysplasia,exact_match,"[Ossifying fibroma,Intracortical fibrous dysplasia,Jaffe-Campanacci syndrome]",
GARD:0010891,GM1 gangliosidosis,gm1 gangliosidosis,exact_match,"[Beta galactosidase 1 deficiency,GLB 1 deficiency,Beta-galactosidosis]",
GARD:0010897,Gray zone lymphoma,gray zone lymphoma,exact_match,null,
GARD:0010898,Acquired pure red cell aplasia,acquired pure red cell aplasia,exact_match,"[Idiopathic pure red cell aplasia,Adult pure red cell aplasia,Acquired PRCA]",
GARD:0010900,Hereditary diffuse gastric cancer,hereditary diffuse gastric cancer,exact_match,"[HDGC,Gastric cancer, hereditary diffuse,Gastric cancer, familial diffuse,Familial diffuse cancer of stomach,Familial diffuse gastric cancer,FDGC,Hereditary diffuse cancer of stomach,Hereditary diffuse gastric adenocarcinoma]",
GARD:0010902,Neuroacanthocytosis,neuroacanthocytosis,exact_match,[Neuroacanthocytosis syndrome],
GARD:0010905,Dyskeratosis congenita,dyskeratosis congenita,exact_match,"[DKC,Zinsser-Engman-Cole syndrome,DC]",
GARD:0010906,Primary pigmented nodular adrenocortical disease,primary pigmented nodular adrenocortical disease,exact_match,[PPNAD],
GARD:0010909,Adult-onset vitelliform macular dystrophy,adult-onset vitelliform macular dystrophy,exact_match,"[AVMD,Macular dystrophy, vitelliform, adult-onset,Vitelliform macular dystrophy, adult-onset,Foveomacular dystrophy, adult-onset; AOFMD,Foveomacular dystrophy, adult-onset, with choroidal neovascularization,Adult-onset foveomacular vitelliform dystrophy]",
GARD:0010911,Autoimmune pancreatitis,autoimmune pancreatitis,exact_match,[Lymphoplasmocytic sclerosing pancreatitis],
GARD:0010912,Fournier gangrene,fournier gangrene,exact_match,[Fournier's gangrene],
GARD:0010913,Griscelli syndrome,griscelli syndrome,exact_match,[Griscelli disease],
GARD:0010915,X-linked lymphoproliferative syndrome,x-linked lymphoproliferative syndrome,exact_match,"[XLP,X-linked lymphoproliferative disease,Lymphoproliferative disease, X-linked,XLPD,Duncan disease,Epstein Barr virus infection, familial fatal,EBV infection, severe, susceptibility to,EBVS,X-linked progressive combined variable immunodeficiency 5,Purtilo syndrome]",
GARD:0010916,X-linked lymphoproliferative syndrome 2,x-linked lymphoproliferative syndrome 2,exact_match,"[XLP2,Lymphoproliferative syndrome, X-linked, 2,XIAP deficiency,XIAP-related lymphoproliferative disease, X-linked]",
GARD:0010927,Cryopyrin-associated periodic syndrome,cryopyrin-associated periodic syndrome,exact_match,"[CAPS,Cryopyrinopathy]",
GARD:0010928,Progressive bulbar palsy,progressive bulbar palsy,exact_match,[Progressive bulbar atrophy],
GARD:0010929,Nodular regenerative hyperplasia,nodular regenerative hyperplasia,exact_match,"[Miliary hepatocellular adenomatosis,Non-cirrhotic nodulation,Non-cirrhotic nodular transformation,Non-cirrhotic portal hypertension,Nodular regenerative hyperplasia of the liver]",
GARD:0010939,CLOVES syndrome,cloves syndrome,exact_match,"[Congenital lipomatous overgrowth, vascular malformations, epidermal nevi, and skeletal/spinal abnormalities,Congenital lipomatous overgrowth, vascular malformations, and epidermal nevi,CLOVE syndrome,Congenital lipomatous overgrowth - vascular malformation - epidermal nevi]",
GARD:0010940,Superior limbic keratoconjunctivitis,superior limbic keratoconjunctivitis,exact_match,"[SLK,Theodores superior limbic keratoconjunctivitis,Theodores syndrome,Theodore superior limbic keratoconjunctivitis,Theodore syndrome]",
GARD:0010941,Anterior uveitis,anterior uveitis,exact_match,[Iridocyclitis],
GARD:0010949,Non 24 hour sleep wake disorder,non 24 hour sleep wake disorder,exact_match,"[Circadian rhythm sleep disorder, free-running type,Hypernychthemeral syndrome]",
GARD:0010955,Noonan syndrome,noonan syndrome,exact_match,"[Male Turner Syndrome,Noonan-Ehmke syndrome,Ullrich-Noonan syndrome,Female Pseudo-Turner Syndrome,Pseudo-Ullrich-Turner syndrome]",
GARD:0010956,Hyper IgE syndrome,hyper ige syndrome,exact_match,"[Hyperimmunoglobulin E syndrome,HIES,Hyper-IgE recurrent infection syndrome]",
GARD:0010957,Iron-refractory iron deficiency anemia,iron-refractory iron deficiency anemia,exact_match,"[IRIDA,IRIDA syndrome,Anemia, hypochromic microcytic, with defect in iron metabolism,Iron-handling disorder, hereditary,Pseudo-iron-deficiency anemia]",
GARD:0010958,Oculocutaneous albinism,oculocutaneous albinism,exact_match,"[OCA,Albinism, Oculocutaneous]",
GARD:0010959,Familial isolated pituitary adenoma,familial isolated pituitary adenoma,exact_match,"[FIPA,Familial isolated pituitary adenoma syndrome]",
GARD:0010960,Linear IgA disease,linear iga disease,exact_match,"[Linear IgA dermatosis,Linear immunoglobulin A (IgA) dermatosis,LAD,Linear IgA bullous dermatosis]",
GARD:0010964,Chronic graft versus host disease,chronic graft versus host disease,exact_match,[Chronic GVHD],
GARD:0010966,Systemic onset juvenile idiopathic arthritis,systemic onset juvenile idiopathic arthritis,exact_match,"[Systemic juvenile idiopathic arthritis,Systemic onset juvenile rheumatoid arthritis,Still's disease (formerly),Still disease,Systemic polyarthritis,Systemic-onset JIA,Systemic-onset juvenile idiopathic arthritis]",
GARD:0010967,Polyarticular onset juvenile idiopathic arthritis,polyarticular onset juvenile idiopathic arthritis,exact_match,"[Polyarticular juvenile rheumatoid arthritis,Juvenile polyarthritis rheumatoid factor negative,Juvenile polyarthritis rheumatoid factor positive]",
GARD:0010968,Pauciarticular onset juvenile idiopathic arthritis,pauciarticular onset juvenile idiopathic arthritis,exact_match,"[Oligoarticular onset juvenile idiopathic arthritis,Oligoarthritis, juvenile,Pauciarthritis, juvenile]",
GARD:0010969,Enthesitis-related juvenile idiopathic arthritis,enthesitis-related juvenile idiopathic arthritis,exact_match,"[Juvenile enthesitis-related arthritis,Enthesitis related arthritis, juvenile,Enthesitis-related arthritis,ERA,Juvenile spondylarthropathy,Enthesitis-related JIA]",
GARD:0010970,Psoriatic juvenile idiopathic arthritis,psoriatic juvenile idiopathic arthritis,exact_match,"[Juvenile psoriatic arthritis,Psoriasis-related JIA,Psoriasis-related juvenile idiopathic arthritis]",
GARD:0010973,Adult neuronal ceroid lipofuscinosis,adult neuronal ceroid lipofuscinosis,exact_match,"[Adult NCL,Kuf's disease,ANCL,Neuronal ceroid lipofuscinosis 4,CLN4 disease, adult autosomal dominant,Kufs disease]",
GARD:0010975,Familial hemiplegic migraine,familial hemiplegic migraine,exact_match,"[FHM,Hemiplegic Migraine, Familial,Hemiplegic-ophthalmoplegic migraine]",
GARD:0010976,Ulcerative proctitis,ulcerative proctitis,exact_match,null,
GARD:0010977,Pontocerebellar hypoplasia,pontocerebellar hypoplasia,exact_match,null,
GARD:0010979,Lymphangiomatosis,lymphangiomatosis,exact_match,null,
GARD:0010981,Hereditary diffuse leukoencephalopathy with spheroids,hereditary diffuse leukoencephalopathy with spheroids,exact_match,"[HDLS,Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia,Leukoencephalopathy, diffuse hereditary, with spheroids,Adult-onset leukodystrophy with neuroaxonal spheroids,Autosomal dominant leukoencephalopathy with neuroaxonal spheroids,Hereditary diffuse leukoencephalopathy with axonal spheroids,Neuroaxonal leukodystrophy,Pigmentary orthochromatic leukodystrophy,POLD]",
GARD:0010985,Left ventricular noncompaction,left ventricular noncompaction,exact_match,"[LVNC,Spongy myocardium,Left ventricular hypertrabeculation]",
GARD:0010986,Granulomatous slack skin disease,granulomatous slack skin disease,exact_match,[Granulomatous slack skin],
GARD:0010987,Cauda equina syndrome,cauda equina syndrome,exact_match,null,
GARD:0010988,JMP syndrome,jmp syndrome,exact_match,[Joint contractures - muscle atrophy - microcytic anemia - panniculitis-induced lipodystrophy],
GARD:0010992,Autosomal recessive spastic ataxia 4,autosomal recessive spastic ataxia 4,exact_match,"[SPAX4,Spastic ataxia 4, autosomal recessive,Autosomal recessive spastic ataxia - optic atrophy - dysarthria,Autosomal recessive spastic ataxia type 4,Autosomal recessive spastic ataxia-optic atrophy-dysarthria syndrome]",
GARD:0010993,Superior semicircular canal dehiscence syndrome,superior semicircular canal dehiscence syndrome,exact_match,"[SCDS,Superior canal dehiscence syndrome]",
GARD:0011011,Multifocal motor neuropathy,multifocal motor neuropathy,exact_match,"[Multifocal motor neuropathy with conduction block,MMN,MMNCB]",
GARD:0011890,Peroxisome biogenesis disorder-Zellweger syndrome spectrum,peroxisome biogenesis disorder-zellweger syndrome spectrum,exact_match,"[Zellweger syndrome spectrum,Peroxisomal biogenesis disorders, Zellweger syndrome spectrum,PBD, ZSS,Zellweger spectrum disorders,PBD-Zellweger spectrum disorder,Zellweger spectrum,PBD-ZSD,PBD-ZSS,Peroxisome biogenesis disorder,Peroxisome biogenesis disorder spectrum]",
GARD:0011895,Pellucid marginal degeneration,pellucid marginal degeneration,exact_match,null,
GARD:0011897,Cone dystrophy,cone dystrophy,exact_match,null,
GARD:0011899,Neurodegeneration with brain iron accumulation,neurodegeneration with brain iron accumulation,exact_match,[NBIA],
GARD:0011900,Brittle diabetes,brittle diabetes,exact_match,"[Labile diabetes,Brittle diabetes mellitus,Brittle type 1 diabetes]",
GARD:0011902,Congenital myasthenic syndromes,congenital myasthenic syndromes,exact_match,"[CMS,Congenital Myasthenia,Congenital myasthenic syndrome]",
GARD:0011903,Specific antibody deficiency,specific antibody deficiency,exact_match,"[Immunodeficiency due to selective anti-polysaccharide antibody deficiency,Impaired polysaccharide responsiveness,Selective antibody deficiency with normal immunoglobulins,Partial antibody deficiency]",
GARD:0011904,Capillary malformation-arteriovenous malformation syndrome,capillary malformation-arteriovenous malformation syndrome,exact_match,"[CM-AVM syndrome,CMAVM]",
GARD:0011909,Engraftment syndrome,engraftment syndrome,exact_match,null,
GARD:0011917,Autoimmune autonomic ganglionopathy,autoimmune autonomic ganglionopathy,exact_match,[Autoimmune Autonomic Neuropathy],
GARD:0011925,X-linked myotubular myopathy,x-linked myotubular myopathy,exact_match,"[X-linked centronuclear myopathy,XLCNM,XLMTM]",
GARD:0011962,Familial partial lipodystrophy,familial partial lipodystrophy,exact_match,[FPLD],
GARD:0011971,Renal nutcracker syndrome,renal nutcracker syndrome,exact_match,"[Nutcracker syndrome,Left renal vein entrapment syndrome,RNS]",
GARD:0011972,Dominant optic atrophy,dominant optic atrophy,exact_match,"[Autosomal dominant optic atrophy,DOA,ADOA]",
GARD:0011973,Angioimmunoblastic T-cell lymphoma,angioimmunoblastic t-cell lymphoma,exact_match,"[AITL,Immunoblastic lymphadenopathy,Lymphogranulomatosis X,T-cell lymphoma, AILD type]",
GARD:0011974,3q29 microdeletion syndrome,3q29 microdeletion syndrome,exact_match,"[Chromosome 3q29 microdeletion syndrome,3q subtelomere deletion syndrome,3q29 deletion,Monosomy 3q29,3q29 deletion syndrome,3qter deletion,Del(3)(q29),Monosomy 3qter]",
GARD:0011977,Prosthetic joint infection,prosthetic joint infection,exact_match,"[PJI,Knee replacement infection,Artificial joint infection,Joint replacement infection]",
GARD:0011979,Autoimmune encephalitis,autoimmune encephalitis,exact_match,null,
GARD:0011982,Membranoproliferative glomerulonephritis,membranoproliferative glomerulonephritis,exact_match,"[Primary membranoproliferative glomerulonephritis,MPGN,Mesangiocapillary glomerulonephritis]",
GARD:0011983,PASLI disease,pasli disease,exact_match,"[APDS,p110 delta-activating mutation causing senescent T cells, lymphadenopathy, and immunodeficiency,Activated PI3K-delta syndrome]",
GARD:0011984,Hereditary paraganglioma-pheochromocytoma,hereditary paraganglioma-pheochromocytoma,exact_match,"[Hereditary pheochromocytoma-paraganglioma,Familial pheochromocytoma-paraganglioma,SDHx-related paraganglioma-pheochromocytoma]",
GARD:0011992,Adult-onset immunodeficiency with anti-interferon-gamma autoantibodies,adult-onset immunodeficiency with anti-interferon-gamma autoantibodies,exact_match,"[Acquired adult-onset immunodeficiency,Anti-IFN-gamma autoantibody syndrome,Adult-Onset Immunodeficiency with Acquired Anti-Interferon-Gamma Autoantibodies,Adult-onset immunodeficiency due to anti-interferon-gamma autoantibody,Adult onset immunodeficiency syndrome]",
GARD:0012008,Congenital tracheal stenosis,congenital tracheal stenosis,exact_match,"[Tracheobronchial stenosis, congenital]",
GARD:0012010,Biliary atresia,biliary atresia,exact_match,"[Non-syndromic biliary atresia,Isolated atresia of bile ducts,Isolated Biliary atresia]",
GARD:0012017,Pineal germ cell tumor,pineal germ cell tumor,exact_match,"[Pineal Cell Tumour,Pineal Cell Tumor,Pineal region germinoma]",
GARD:0012027,Papillary thyroid carcinoma,papillary thyroid carcinoma,exact_match,"[Familial nonmedullary thyroid cancer, papillary,Nonmedullary thyroid carcinoma, papillary]",
GARD:0012033,Nemaline myopathy,nemaline myopathy,exact_match,"[Nemaline body disease,Nemaline rod disease,Rod body disease,Rod-body myopathy,Rod myopathy,Congenital rod disease,Nemaline rod myopathy,NM]",
GARD:0012034,Autoimmune retinopathy,autoimmune retinopathy,exact_match,null,
GARD:0012047,Extracranial arteriovenous malformation,extracranial arteriovenous malformation,exact_match,"[Extracranial AVM,Head and neck arteriovenous malformation,Head and neck AVM]",
GARD:0012058,Misophonia,misophonia,exact_match,[Selective sound sensitivity syndrome],
GARD:0012059,GM3 synthase deficiency,gm3 synthase deficiency,exact_match,"[Infantile-onset symptomatic epilepsy syndrome - developmental stagnation - blindness,Epilepsy syndrome, infantile-onset symptomatic,Amish infantile epilepsy syndrome,ST3GAL5-CDG,Salt and pepper syndrome]",
GARD:0012062,Visual snow syndrome,visual snow syndrome,exact_match,[Visual snow],
GARD:0012063,Autoimmune gastrointestinal dysmotility,autoimmune gastrointestinal dysmotility,exact_match,[AGID],
GARD:0012078,Hypoganglionosis,hypoganglionosis,exact_match,[Intestinal hypoganglionosis],
GARD:0012085,Microphthalmia,microphthalmia,exact_match,"[Clinical anophthalmia,Primitive anophthalmia,Isolated anophthalmia - microphthalmia,Isolated pure microphthalmia,Isolated anophthalmia-microphthalmia syndrome,MAC spectrum,Microphthalmia-anophthalmia-coloboma spectrum,Isolated microphthalmia-anophthalmia-coloboma]",
GARD:0012089,Hemihypertrophy,hemihypertrophy,exact_match,[Hemihyperplasia],
GARD:0012097,Lysosomal acid lipase deficiency,lysosomal acid lipase deficiency,exact_match,"[LAL deficiency,LIPA deficiency]",
GARD:0012099,Cholesteryl ester storage disease,cholesteryl ester storage disease,exact_match,"[CESD,Cholesterol ester hydrolase deficiency,Cholesterol ester storage disease]",
GARD:0012124,Macrophage activation syndrome,macrophage activation syndrome,exact_match,null,
GARD:0012125,Plasmablastic lymphoma,plasmablastic lymphoma,exact_match,null,
GARD:0012128,Methylmalonic acidemia with homocystinuria type cblC,methylmalonic acidemia with homocystinuria type cblc,exact_match,"[Methylmalonic acidemia and homocystinuria cblc,Cobalamin C disease,cblC,Methylmalonic aciduria and homocystinuria cblc,Methylmalonic aciduria and homocystinuria, cblC type]",
GARD:0012133,Nodding syndrome,nodding syndrome,exact_match,[Nodding disease],
GARD:0012138,Apocrine carcinoma,apocrine carcinoma,exact_match,null,
GARD:0012141,May-Thurner syndrome,may-thurner syndrome,exact_match,"[Iliocaval compression syndrome,Cockett syndrome,Iliac vein compression syndrome,May Thurner syndrome]",
GARD:0012151,Crusted scabies,crusted scabies,exact_match,"[Norwegian scabies,Seven year itch]",
GARD:0012173,CDKL5 deficiency disorder,cdkl5 deficiency disorder,exact_match,"[CDKL5,CDKL5 disorder,Early infantile epileptic encephalopathy-2,X-linked dominant infantile spasm syndrome-2,CDKL5-related disorder,CDKL5 deficiency]",
GARD:0012182,PIK3CA-related overgrowth spectrum,pik3ca-related overgrowth spectrum,exact_match,[PIK3CA-associated segmental overgrowth],
GARD:0012232,Spinocerebellar ataxia autosomal recessive 7,spinocerebellar ataxia autosomal recessive 7,exact_match,"[SCAR7,Childhood onset autosomal recessive slowly progressive spinocerebellar ataxia]",
GARD:0012241,Familial lipoprotein lipase deficiency,familial lipoprotein lipase deficiency,exact_match,"[Lipoprotein lipase deficiency,Type I hyperlipoproteinemia,Familial hyperchylomicronemia,Familial LPL deficiency,Burger-Grutz syndrome,Endogenous hypertriglyceridaemia,Familial fat-induced hypertriglyceridemia,Lipase D deficiency,LIPD deficiency,Lipoprotein lipase deficiency, familial,LPL deficiency]",
GARD:0012257,T-cell/histiocyte rich large B cell lymphoma,t-cell/histiocyte rich large b cell lymphoma,exact_match,null,
GARD:0012263,Proliferative verrucous leukoplakia,proliferative verrucous leukoplakia,exact_match,null,
GARD:0012267,Congenital insensitivity to pain,congenital insensitivity to pain,exact_match,"[Channelopathy-associated congenital insensitivity to pain,Channelopathy-associated CIP]",
GARD:0012278,Gastroparesis,gastroparesis,exact_match,[Delayed gastric emptying],
GARD:0012280,Central congenital hypothyroidism,central congenital hypothyroidism,exact_match,[Secondary hypothyroidism],
GARD:0012285,Ovarian sex cord tumor with annular tubules,ovarian sex cord tumor with annular tubules,exact_match,[Ovarian sex cord-stromal tumor],
GARD:0012291,Lissencephaly,lissencephaly,exact_match,null,
GARD:0012301,Myotonia congenita,myotonia congenita,exact_match,[Thomsen and Becker disease],
GARD:0012315,Deficiency of N-glycanase 1,deficiency of n-glycanase 1,exact_match,"[Congenital disorder of deglycosylation;CDDG,Congenital disorder of glycosylation type IV; CDG1V,Alacrimia-choreoathetosis-liver dysfunction syndrome,NGLY1 deficiency]",
GARD:0012331,Intestinal lymphangiectasia,intestinal lymphangiectasia,exact_match,null,
GARD:0012351,BRCA1 hereditary breast and ovarian cancer syndrome,brca1 hereditary breast and ovarian cancer syndrome,exact_match,"[Familial susceptibility to breast-ovarian cancer 1,BROVCA1]",
GARD:0012353,Autosomal recessive axonal neuropathy with neuromyotonia,autosomal recessive axonal neuropathy with neuromyotonia,exact_match,"[Gamstorp-Wohlfart Syndrome,Myokymia, Myotonia, And Muscle Wasting,ARAN-NM,ARCMT2-NM,Autosomal recessive Charcot-Marie-Tooth disease type 2 with neuromyotonia,NMAN]",
GARD:0012357,STING-associated vasculopathy with onset in infancy,sting-associated vasculopathy with onset in infancy,exact_match,[SAVI],
GARD:0012358,Recurrent hydatidiform mole,recurrent hydatidiform mole,exact_match,"[Familial biparental hydatidiform mole,Familial recurrent hydatidiform mole,FRHM]",
GARD:0012366,Spinocerebellar ataxia 35,spinocerebellar ataxia 35,exact_match,[SCA35],
GARD:0012367,Spinocerebellar ataxia 36,spinocerebellar ataxia 36,exact_match,[SCA36],
GARD:0012368,Spinocerebellar ataxia 37,spinocerebellar ataxia 37,exact_match,[SCA37],
GARD:0012372,"Autosomal dominant cerebellar ataxia, deafness, and narcolepsy","autosomal dominant cerebellar ataxia, deafness, and narcolepsy",exact_match,"[ADCADN,ADCA-DN,Autosomal dominant cerebellar ataxia, deafness and narcolepsy,Autosomal dominant cerebellar ataxia-deafness-narcolepsy syndrome,ADCA-DN syndrome]",
