GardID,DataSource,SourceID,ClassificationLevel,DisorderType,SourceName,SourceSynonym,OmimMember,ParentOrphaCode,ParentOrphaName,ParentGardID,RdRequestID
GARD:0018180,Orphanet+OMIM,613159,Subtype of disorder,[Clinical subtype],Nephronophthisis-like nephropathy 1,,[613159],[93589],[Late-onset nephronophthisis],[16824],
GARD:0015755,Orphanet+OMIM,614089,Subtype of disorder,[Clinical subtype],Atrial septal defect 3,,[614089],[99103],"[Atrial septal defect, ostium secundum type]",[5865],
GARD:0016053,Orphanet+OMIM,616040,Subtype of disorder,[Etiological subtype],"Myasthenic syndrome, congenital, 7a, presynaptic, and distal motor neuropathy, autosomal dominant",,[616040],[98914],[Presynaptic congenital myasthenic syndromes],[15023],
GARD:0015195,Orphanet+OMIM,249210,Subtype of disorder,[Malformation syndrome subtype],Megacystis-microcolon-intestinal hypoperistalsis syndrome 1,"[Megacystis-microcolon-intestinal hypoperistalsis syndrome; mmihs, berdon syndrome]",[249210],[2241],[Megacystis-microcolon-intestinal hypoperistalsis syndrome],[3442],
GARD:0018371,Orphanet+OMIM,618235,Subtype of disorder,[Disease subtype],"Mitochondrial complex i deficiency, nuclear type 13",,[618235],[255241],[Leigh syndrome with leukodystrophy],[17238],
GARD:0015717,Orphanet+OMIM,613811,Subtype of disorder,[Malformation syndrome subtype],"Pontocerebellar hypoplasia, type 2d","[Cerebellocerebral atrophy, progressive; pcca]",[613811],[2524],[Pontocerebellar hypoplasia type 2],[10705],
GARD:0015917,Orphanet+OMIM,615190,Subtype of disorder,[Disease subtype],"Dyskeratosis congenita, autosomal recessive 5",,[615190],"[1775, 3322]","[Dyskeratosis congenita, Hoyeraal-Hreidarsson syndrome]","[10905, 346]",
GARD:0016095,Orphanet+OMIM,616353,Subtype of disorder,[Disease subtype],"Dyskeratosis congenita, autosomal recessive 6",,[616353],"[1775, 3322]","[Dyskeratosis congenita, Hoyeraal-Hreidarsson syndrome]","[10905, 346]",
GARD:0015115,Orphanet+OMIM,186500,Subtype of disorder,[Malformation syndrome subtype],Multiple synostoses syndrome 1,"[Synostoses, multiple, with brachydactyly, symphalangism-brachydactyly syndrome, wl syndrome, deafness-symphalangism syndrome of herrmann, facioaudiosymphalangism syndrome]",[186500],[3237],[Multiple synostoses syndrome],[3836],
GARD:0010546,Orphanet+OMIM,115310,Subtype of disorder,[Disease subtype],Paragangliomas 4,"[Carotid body tumors and multiple extraadrenal pheochromocytomas, pheochromocytoma, extraadrenal, and cervical paraganglioma, paragangliomas, hereditary extraadrenal, pheochromocytoma, familial extraadrenal, paraganglioma, familial malignant]",[115310],[29072],[Hereditary pheochromocytoma-paraganglioma],[11984],
GARD:0015609,Orphanet+OMIM,613055,Subtype of disorder,[Disease subtype],"Atrial fibrillation, familial, 8",,[613055],[334],[Familial atrial fibrillation],[9740],
GARD:0005270,Orphanet+OMIM,601675,Subtype of disorder,[Disease subtype],"Trichothiodystrophy 1, photosensitive","[Trichothiodystrophy, photosensitive; ttdp, ichthyosiform erythroderma with hair abnormality and mental and growth retardation, tay syndrome, trichothiodystrophy with congenital ichthyosis; ichthyosis, congenital, with trichothiodystrophy, pibids syndrome]",[601675],[33364],[Trichothiodystrophy],[12109],
GARD:0016321,Orphanet+OMIM,618234,Subtype of disorder,[Disease subtype],"Mitochondrial complex i deficiency, nuclear type 11",,[618234],[2609],[Isolated complex I deficiency],[3908],
GARD:0015726,Orphanet+OMIM,613881,Subtype of disorder,[Disease subtype],"Cardiomyopathy, dilated, 1hh",,[613881],[154],[Familial isolated dilated cardiomyopathy],[2905],
GARD:0015923,Orphanet+OMIM,615233,Subtype of disorder,[Disease subtype],Retinitis pigmentosa 66,,[615233],[791],[Retinitis pigmentosa],[5694],
GARD:0015769,Orphanet+OMIM,614190,Subtype of disorder,[Disease subtype],"Pigmented nodular adrenocortical disease, primary, 3","[Cushing syndrome, adrenal, due to ppnad3]",[614190],[189439],[Primary pigmented nodular adrenocortical disease],[10906],
GARD:0016093,Orphanet+OMIM,616341,Subtype of disorder,[Clinical syndrome subtype],Developmental and epileptic encephalopathy 30,"[Epileptic encephalopathy, early infantile, 30; eiee30]",[616341],"[1935, 1934, 3451]","[Early infantile epileptic encephalopathy, Infantile spasms syndrome, Early myoclonic encephalopathy]","[16581, 7887, 9255]",
GARD:0012949,Orphanet+OMIM,613477,Subtype of disorder,[Clinical syndrome subtype],Developmental and epileptic encephalopathy 5,"[Epileptic encephalopathy, early infantile, 5; eiee5]",[613477],[3451],[Infantile spasms syndrome],[7887],
GARD:0009428,Orphanet+OMIM,607464,Subtype of disorder,[Disease subtype],"Thyroid carcinoma, hurthle cell",[Hurthle cell thyroid neoplasia],[607464],[146],[Differentiated thyroid carcinoma],[12027],
GARD:0015227,Orphanet+OMIM,266920,Subtype of disorder,[Disease subtype],Short-rib thoracic dysplasia 9 with or without polydactyly,"[Mainzer-saldino syndrome; mzsds, conorenal syndrome, renal dysplasia, retinal pigmentary dystrophy, cerebellar ataxia, and skeletal dysplasia]",[266920],[140969],[Saldino-Mainzer syndrome],[8600],
GARD:0015975,Orphanet+OMIM,615503,Subtype of disorder,[Malformation syndrome subtype],Short-rib thoracic dysplasia 8 with or without polydactyly,"[Short rib-polydactyly syndrome, type vi; srps6]",[615503],[93271],"[Short rib-polydactyly syndrome, Verma-Naumoff type]",[4835],
GARD:0018137,Orphanet+OMIM,615629,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 56",,[615629],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0015540,Orphanet+OMIM,612069,Subtype of disorder,[Disease subtype],Amyotrophic lateral sclerosis 10 with or without frontotemporal dementia,,[612069],"[275872, 803]","[Frontotemporal dementia with motor neuron disease, Amyotrophic lateral sclerosis]","[17273, 5786]",
GARD:0016038,Orphanet+OMIM,615991,Subtype of disorder,[Disease subtype],Bardet-biedl syndrome 14,,[615991],[110],[Bardet-Biedl syndrome],[6866],
GARD:0015865,Orphanet+OMIM,614871,Subtype of disorder,[Disease subtype],Peroxisome biogenesis disorder 6b,,[614871],"[772, 44]","[Infantile Refsum disease, Neonatal adrenoleukodystrophy]","[4648, 559]",
GARD:0015592,Orphanet+OMIM,612936,Subtype of disorder,[Disease subtype],"Spastic paraplegia 50, autosomal recessive","[Cerebral palsy, spastic quadriplegic, 3, formerly; cpsq3, formerly]",[612936],[280763],[Severe intellectual disability and progressive spastic paraplegia],[10999],
GARD:0013743,Orphanet+OMIM,259600,Subtype of disorder,[Disease subtype],"Multicentric osteolysis, nodulosis, and arthropathy","[Torg syndrome, nodulosis-arthropathy-osteolysis syndrome, nao syndrome, al-aqeel sewairi syndrome, osteolysis, hereditary multicentric, torg-winchester syndrome, formerly]",[259600],[371428],[Multicentric osteolysis-nodulosis-arthropathy spectrum],[17610],
GARD:0015955,Orphanet+OMIM,615378,Subtype of disorder,[Disease subtype],"Atrial fibrillation, familial, 14",,[615378],[334],[Familial atrial fibrillation],[9740],
GARD:0016209,Orphanet+OMIM,617174,Subtype of disorder,[Disease subtype],"Ehlers-danlos syndrome, periodontal type, 2",,[617174],[75392],[Periodontal Ehlers-Danlos syndrome],[12474],
GARD:0022575,Orphanet+OMIM,617188,Subtype of disorder,[Etiological subtype],"Intellectual developmental disorder, autosomal recessive 57",,[617188],[88616],[Autosomal recessive non-syndromic intellectual disability],[18643],
GARD:0022569,Orphanet+OMIM,616193,Subtype of disorder,[Etiological subtype],"Intellectual developmental disorder, autosomal recessive 47","[Mental retardation, autosomal recessive 47]",[616193],[88616],[Autosomal recessive non-syndromic intellectual disability],[18643],
GARD:0016512,Orphanet+OMIM,607116,Subtype of disorder,[Disease subtype],Alzheimer disease 8,,[607116],[1020],[Early-onset autosomal dominant Alzheimer disease],[12798],
GARD:0015336,Orphanet+OMIM,601583,Subtype of disorder,[Disease subtype],Wilms tumor 5,"[Wilms tumor, susceptibility to; wtsl]",[601583],[654],[Nephroblastoma],[7892],
GARD:0018044,Orphanet+OMIM,618723,Subtype of disorder,[Malformation syndrome subtype],Premature ovarian failure 16,,[618723],[243],"[46,XX gonadal dysgenesis]",[5671],
GARD:0016266,Orphanet+OMIM,617899,Subtype of disorder,[Disease subtype],"Leukodystrophy, hypomyelinating, 14",,[617899],[139441],[Hypomyelination with atrophy of basal ganglia and cerebellum],[10917],
GARD:0018540,Orphanet+OMIM,619239,Subtype of disorder,[Disease subtype],Neurodevelopmental disorder with or without autism or seizures,,[619239],[528084],[Non-specific syndromic intellectual disability],[17965],
GARD:0009919,Orphanet+OMIM,609952,Subtype of disorder,[Etiological subtype],"Deafness, autosomal recessive 55",,[609952],[90636],[Autosomal recessive non-syndromic sensorineural deafness type DFNB],[18644],
GARD:0015685,Orphanet+OMIM,613657,Subtype of disorder,[Disease subtype],D-2-hydroxyglutaric aciduria 2,,[613657],[79315],[D-2-hydroxyglutaric aciduria],[5661],
GARD:0018561,Orphanet+OMIM,619218,Subtype of disorder,[Malformation syndrome subtype],"Endove syndrome, limb-brain type","[Mesomelia of lower extremities with hand, foot, and brain anomalies; mlehfb]",[619218],[611223],[EN1-related dorsoventral syndrome],[18027],
GARD:0018191,Orphanet+OMIM,274800,Subtype of disorder,[Disease subtype],Thyroid dyshormonogenesis 4,"[Thyroid hormonogenesis, genetic defect in, 4, hypothyroidism, congenital, due to dyshormonogenesis, 4, iodotyrosine dehalogenase deficiency, deiodinase deficiency]",[274800],[95716],[Familial thyroid dyshormonogenesis],[16843],
GARD:0016000,Orphanet+OMIM,615670,Subtype of disorder,[Disease subtype],Schwannomatosis 2,,[615670],[93921],[Schwannomatosis],[4768],
GARD:0018207,Orphanet+OMIM,612999,Subtype of disorder,[Etiological subtype],"Emery-dreifuss muscular dystrophy 5, autosomal dominant",,[612999],[98853],[Autosomal dominant Emery-Dreifuss muscular dystrophy],[16865],
GARD:0016130,Orphanet+OMIM,616531,Subtype of disorder,[Clinical subtype],"Neurodevelopmental disorder with spasticity, hypomyelinating leukodystrophy, and brain abnormalities","[Polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis; pmgycha]",[616531],[98889],[Bilateral perisylvian polymicrogyria],[6011],
GARD:0015327,Orphanet+OMIM,601202,Subtype of disorder,[Clinical subtype],Cataract 24,,[601202],[98988],[Early-onset anterior polar cataract],[1140],
GARD:0015733,Orphanet+OMIM,613954,Subtype of disorder,[Disease subtype],Frontotemporal dementia and/or amyotrophic lateral sclerosis 6,"[Amyotrophic lateral sclerosis 14 with or without frontotemporal dementia, formerly; als14, formerly]",[613954],"[275872, 803]","[Frontotemporal dementia with motor neuron disease, Amyotrophic lateral sclerosis]","[17273, 5786]",
GARD:0022692,Orphanet+OMIM,300852,Subtype of disorder,[Etiological subtype],"Mental retardation, x-linked 88",,[300852],[777],[X-linked non-syndromic intellectual disability],[18640],
GARD:0000822,Orphanet+OMIM,600151,Subtype of disorder,[Disease subtype],Bardet-biedl syndrome 3,,[600151],[110],[Bardet-Biedl syndrome],[6866],
GARD:0016299,Orphanet+OMIM,618176,Subtype of disorder,[Disease subtype],"Nephrotic syndrome, type 17",,[618176],[656],[Genetic steroid-resistant nephrotic syndrome],[3946],
GARD:0015945,Orphanet+OMIM,615338,Subtype of disorder,[Disease subtype],Developmental and epileptic encephalopathy 16,"[Epileptic encephalopathy, early infantile, 16; eiee16]",[615338],[293181],[Malignant migrating focal seizures of infancy],[12919],
GARD:0015763,Orphanet+OMIM,614165,Subtype of disorder,[Disease subtype],Paragangliomas 5,,[614165],[29072],[Hereditary pheochromocytoma-paraganglioma],[11984],
GARD:0010511,Orphanet+OMIM,136900,Subtype of disorder,[Disease subtype],Sorsby fundus dystrophy,"[Fundus dystrophy, pseudoinflammatory, of sorsby, macular dystrophy, hemorrhagic]",[136900],[59181],[Sorsby pseudoinflammatory fundus dystrophy],[16480],
GARD:0015647,Orphanet+OMIM,613313,Subtype of disorder,[Disease subtype],"Hemochromatosis, type 2b",,[613313],[79230],[Hemochromatosis type 2],[10092],
GARD:0018663,Orphanet+OMIM,612279,Subtype of disorder,[Disease subtype],"Generalized epilepsy with febrile seizures plus, type 6",,[612279],[36387],[Generalized epilepsy with febrile seizures-plus],[18641],
GARD:0022567,Orphanet+OMIM,615979,Subtype of disorder,[Etiological subtype],"Intellectual developmental disorder, autosomal recessive 45",,[615979],[88616],[Autosomal recessive non-syndromic intellectual disability],[18643],
GARD:0015065,Orphanet+OMIM,132100,Subtype of disorder,[Disease subtype],Photoparoxysmal response 1,,[132100],[166409],[Photosensitive epilepsy],[5648],
GARD:0015613,Orphanet+OMIM,613091,Subtype of disorder,[Malformation syndrome subtype],Short-rib thoracic dysplasia 3 with or without polydactyly,"[Asphyxiating thoracic dystrophy 3; atd3, short rib-polydactyly syndrome, type i; srps1, saldino-noonan syndrome, polydactyly with neonatal chondrodystrophy, type i, short rib-polydactyly syndrome, type iii; srps3, verma-naumoff syndrome, polydactyly with neonatal chondrodystrophy, type iii, short rib-polydactyly syndrome, type iib; srps2b]",[613091],"[93271, 93269, 474]","[Short rib-polydactyly syndrome, Majewski type, Short rib-polydactyly syndrome, Verma-Naumoff type, Jeune syndrome]","[4833, 3049, 4835]",
GARD:0003955,Orphanet+OMIM,162100,Subtype of disorder,[Disease subtype],"Amyotrophy, hereditary neuralgic","[Neuritis with brachial predilection; napb, brachial plexus neuropathy, hereditary, amyotrophy, hereditary neuralgic, with predilection for brachial plexus]",[162100],[2901],[Neuralgic amyotrophy],[4228],
GARD:0015076,Orphanet+OMIM,142623,Subtype of disorder,[Disease subtype],"Hirschsprung disease, susceptibility to, 1","[Hirschsprung disease; hscr, aganglionic megacolon, megacolon, aganglionic; mgc]",[142623],[388],[Hirschsprung disease],[6660],
GARD:0018612,Orphanet+OMIM,615745,Subtype of disorder,[Disease subtype],Atrial standstill 2,"[Atrial dilation and standstill, cardiomyopathy, atrial dilated, with atrial standstill]",[615745],[1344],[Atrial standstill],[16564],
GARD:0012645,Orphanet+OMIM,614915,Subtype of disorder,[Malformation syndrome subtype],Lethal congenital contracture syndrome 4,,[614915],[137783],[Lethal congenital contracture syndrome type 3],[12644],
GARD:0015686,Orphanet+OMIM,613660,Subtype of disorder,[Disease subtype],Cone-rod dystrophy 15,,[613660],[1872],[Cone rod dystrophy],[10790],
GARD:0022599,Orphanet+OMIM,605428,Subtype of disorder,[Etiological subtype],"Deafness, autosomal recessive 26",,[605428],[90636],[Autosomal recessive non-syndromic sensorineural deafness type DFNB],[18644],
GARD:0016211,Orphanet+OMIM,617217,Subtype of disorder,[Clinical subtype],"Amelogenesis imperfecta, hypomaturation type, iia6",,[617217],[100033],[Hypomaturation amelogenesis imperfecta],[8349],
GARD:0010007,Orphanet+OMIM,300310,Subtype of disorder,[Clinical subtype],Immunodeficiency 61,"[Agammaglobulinemia, x-linked, type 2; agmx2, xla2]",[300310],[47],[X-linked agammaglobulinemia],[1033],
GARD:0016450,Orphanet+OMIM,158350,Subtype of disorder,[Disease subtype],Cowden syndrome 1,"[Cs; cd, multiple hamartoma syndrome; mham, pten hamartoma tumor syndrome; phts, pten hamartoma tumor syndrome with granular cell tumor, bannayan-riley-ruvalcaba syndrome; bbrs, bannayan-zonana syndrome; bzs, riley-smith syndrome, ruvalcaba-myhre-smith syndrome; rmss, macrocephaly, pseudopapilledema, and multiple hemangiomata, macrocephaly, multiple lipomas, and hemangiomata]",[158350],[201],[Cowden syndrome],[6202],
GARD:0015418,Orphanet+OMIM,607644,Subtype of disorder,[Disease subtype],"Candidiasis, familial, 3",,[607644],[1334],[Chronic mucocutaneous candidiasis],[1077],
GARD:0015644,Orphanet+OMIM,613308,Subtype of disorder,[Disease subtype],Diamond-blackfan anemia 9,,[613308],[124],[Blackfan-Diamond anemia],[6274],
GARD:0016235,Orphanet+OMIM,617561,Subtype of disorder,[Malformation syndrome subtype],Cohen-gibson syndrome,,[617561],[3447],[Weaver syndrome],[7878],
GARD:0012851,Orphanet+OMIM,613970,Subtype of disorder,[Etiological subtype],"Intellectual developmental disorder, autosomal dominant 6, with or without seizures","[Mental retardation, autosomal dominant 6, with or without seizures]",[613970],[178469],[Autosomal dominant non-syndromic intellectual disability],[12107],
GARD:0016288,Orphanet+OMIM,618063,Subtype of disorder,[Disease subtype],"Ciliary dyskinesia, primary, 38","[Ciliary dyskinesia, primary, 38, with or without situs inversus]",[618063],[244],[Primary ciliary dyskinesia],[4484],
GARD:0018617,Orphanet+OMIM,300672,Subtype of disorder,"[Clinical syndrome subtype, Disease subtype]",Developmental and epileptic encephalopathy 2,"[Epileptic encephalopathy, early infantile, 2; eiee2, infantile spasm syndrome, x-linked 2; issx2]",[300672],"[1934, 3095, 3451]","[Early infantile epileptic encephalopathy, Infantile spasms syndrome, Atypical Rett syndrome]","[7887, 9255, 4694]",
GARD:0015251,Orphanet+OMIM,300071,Subtype of disorder,[Disease subtype],"Night blindness, congenital stationary, type 2a","[Csnb, incomplete, x-linked, night blindness, congenital stationary, type 2; csnb2]",[300071],[215],[Congenital stationary night blindness],[3995],
GARD:0010763,Orphanet+OMIM,126800,Subtype of disorder,[Malformation syndrome subtype],Duane retraction syndrome 1,,[126800],[233],[Duane retraction syndrome],[6288],
GARD:0010726,Orphanet+OMIM,277300,Subtype of disorder,[Malformation syndrome subtype],"Spondylocostal dysostosis 1, autosomal recessive","[Vertebral anomalies, jarcho-levin syndrome, spondylothoracic dysplasia, costovertebral dysplasia, spondylothoracic dysostosis]",[277300],[2311],[Autosomal recessive spondylocostal dysostosis],[6798],
GARD:0018134,Orphanet+OMIM,614152,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 64",,[614152],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0016382,Orphanet+OMIM,618795,Subtype of disorder,[Disease subtype],Juvenile arthritis,,[618795],[85414],[Systemic-onset juvenile idiopathic arthritis],[10966],
GARD:0010881,Orphanet+OMIM,613835,Subtype of disorder,[Disease subtype],Leber congenital amaurosis 8,,[613835],[65],[Leber congenital amaurosis],[634],
GARD:0015657,Orphanet+OMIM,613399,Subtype of disorder,[Disease subtype],"Breast-ovarian cancer, familial, susceptibility to, 3",,[613399],[145],[Hereditary breast and ovarian cancer syndrome],[15010],
GARD:0016175,Orphanet+OMIM,617020,Subtype of disorder,[Disease subtype],Developmental and epileptic encephalopathy 38,"[Glycosylphosphatidylinositol biosynthesis defect 23; gpibd23, epileptic encephalopathy, early infantile, 38; eiee38]",[617020],[442835],[Non-specific early-onset epileptic encephalopathy],[15028],
GARD:0015035,Orphanet+OMIM,104000,Subtype of disorder,[Disease subtype],Alopecia areata 1,,[104000],[700],[Alopecia totalis],[613],
GARD:0018669,Orphanet+OMIM,617756,Subtype of disorder,[Disease subtype],Erythrokeratodermia variabilis et progressiva 5,,[617756],[316],[Progressive symmetric erythrokeratodermia],[18639],
GARD:0018051,Orphanet+OMIM,168500,Subtype of disorder,[Malformation syndrome subtype],Parietal foramina 1,"[Pfm, parietal foramina, symmetric, foramina parietalia permagna; fpp, catlin marks, cranium bifidum occultum, cranium bifidum, hereditary]",[168500],[60015],[Enlarged parietal foramina],[16662],
GARD:0015080,Orphanet+OMIM,148000,Subtype of disorder,[Disease subtype],"Kaposi sarcoma, susceptibility to","[Multiple idiopathic pigmented hemangiosarcoma, susceptibility to]",[148000],[33276],[Kaposi sarcoma],[6814],
GARD:0016236,Orphanet+OMIM,617562,Subtype of disorder,[Malformation syndrome subtype],Meckel syndrome 13,,[617562],[564],[Meckel syndrome],[3436],
GARD:0016508,Orphanet+OMIM,605055,Subtype of disorder,[Disease subtype],"Alzheimer disease, familial early-onset, with coexisting amyloid and prion pathology",,[605055],[1020],[Early-onset autosomal dominant Alzheimer disease],[12798],
GARD:0016239,Orphanet+OMIM,617577,Subtype of disorder,[Disease subtype],"Ciliary dyskinesia, primary, 37","[Ciliary dyskinesia, primary, 37, with or without situs inversus]",[617577],[244],[Primary ciliary dyskinesia],[4484],
GARD:0015751,Orphanet+OMIM,614069,Subtype of disorder,[Malformation syndrome subtype],Immunodeficiency-centromeric instability-facial anomalies syndrome 2,,[614069],[2268],[ICF syndrome],[2945],
GARD:0015765,Orphanet+OMIM,614173,Subtype of disorder,[Malformation syndrome subtype],Joubert syndrome 13,,[614173],[475],[Joubert syndrome],[6802],
GARD:0009598,Orphanet+OMIM,114100,Subtype of disorder,[Disease subtype],"Basal ganglia calcification, idiopathic, childhood-onset","[Ibgc, childhood-onset, striopallidodentate calcinosis, bilateral, childhood-onset, cerebral calcification, nonarteriosclerotic, idiopathic, childhood-onset]",[114100],[51],[Aicardi-Goutières syndrome],[575],
GARD:0015364,Orphanet+OMIM,604219,Subtype of disorder,[Malformation syndrome subtype],"Cataract 9, multiple types","[Cataract 9, multiple types, with or without microcornea, cataract, autosomal dominant, cataract, autosomal recessive congenital 1; catc1]",[604219],[1377],[Cataract-microcornea syndrome],[1155],
GARD:0015156,Orphanet+OMIM,218300,Subtype of disorder,[Malformation syndrome subtype],Craniodiaphyseal dysplasia,,[218300],[1513],[Craniodiaphyseal dysplasia],[1567],
GARD:0018515,Orphanet+OMIM,618292,Subtype of disorder,[Disease subtype],"Neurodevelopmental disorder with impaired intellectual development, hypotonia, and ataxia",,[618292],[528084],[Non-specific syndromic intellectual disability],[17965],
GARD:0009933,Orphanet+OMIM,601544,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 3a",,[601544],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0022592,Orphanet+OMIM,602092,Subtype of disorder,[Etiological subtype],"Deafness, autosomal recessive 18a","[Deafness, autosomal recessive 18; dfnb18]",[602092],[90636],[Autosomal recessive non-syndromic sensorineural deafness type DFNB],[18644],
GARD:0003026,Orphanet+OMIM,137600,Subtype of disorder,[Morphological anomaly subtype],Anterior segment dysgenesis 4,"[Iridogoniodysgenesis, type 2; irid2, iridogoniodysgenesis syndrome; igds, iris hypoplasia with early-onset glaucoma, autosomal dominant; ihga]",[137600],[91483],[Rieger anomaly],[16482],
GARD:0002914,Orphanet+OMIM,307700,Subtype of disorder,[Clinical subtype],"Hypoparathyroidism, x-linked",,[307700],[2239],[Familial isolated hypoparathyroidism due to agenesis of parathyroid gland],[16589],
GARD:0018384,Orphanet+OMIM,614212,Subtype of disorder,[Disease subtype],"Encephalopathy, acute, infection-induced, susceptibility to, 4",,[614212],[263524],[Acute necrotizing encephalopathy of childhood],[17257],
GARD:0016267,Orphanet+OMIM,617900,Subtype of disorder,[Disease subtype],"Encephalopathy, acute, infection-induced (herpes-specific), susceptibility to, 8","[Herpes simplex encephalitis, susceptibility to, 6]",[617900],[1930],[Herpes simplex virus encephalitis],[6649],
GARD:0015919,Orphanet+OMIM,615220,Subtype of disorder,[Clinical subtype],"Osteogenesis imperfecta, type xv","[Oi, type xv]",[615220],"[216820, 216812]","[Osteogenesis imperfecta type 4, Osteogenesis imperfecta type 3]","[8695, 8696]",
GARD:0010043,Orphanet+OMIM,602083,Subtype of disorder,[Clinical subtype],"Usher syndrome, type if",,[602083],[231169],[Usher syndrome type 1],[5435],
GARD:0018492,Orphanet+OMIM,619130,Subtype of disorder,[Disease subtype],Thrombocytopenia 7,"[Thrombocytopenia, autosomal dominant, 7]",[619130],[466806],[Autosomal dominant thrombocytopenia with platelet secretion defect],[17835],
GARD:0018478,Orphanet+OMIM,614203,Subtype of disorder,[Disease subtype],Parkinson disease 17,,[614203],[411602],[Hereditary late-onset Parkinson disease],[17684],
GARD:0016285,Orphanet+OMIM,618012,Subtype of disorder,[Disease subtype],Developmental and epileptic encephalopathy 93,,[618012],[442835],[Non-specific early-onset epileptic encephalopathy],[15028],
GARD:0016068,Orphanet+OMIM,616208,Subtype of disorder,[Disease subtype],Amyotrophic lateral sclerosis 22 with or without frontotemporal dementia,,[616208],[803],[Amyotrophic lateral sclerosis],[5786],
GARD:0009792,Orphanet+OMIM,600969,Subtype of disorder,[Disease subtype],"Epiphyseal dysplasia, multiple, 3",,[600969],[166002],[Multiple epiphyseal dysplasia due to collagen 9 anomaly],[15024],
GARD:0015568,Orphanet+OMIM,612561,Subtype of disorder,[Disease subtype],Diamond-blackfan anemia 6,[Aase-smith syndrome ii],[612561],[124],[Blackfan-Diamond anemia],[6274],
GARD:0018297,Orphanet+OMIM,613658,Subtype of disorder,[Disease subtype],Rajab interstitial lung disease with brain calcifications 1,"[Rajab interstitial lung disease with brain calcifications; rildbc, rajab syndrome, developmental delay, small stature, microcephaly, and brain calcifications, formerly, neurodevelopmental disorder with brain, liver, and lung abnormalities, formerly; nedblla, formerly]",[613658],[178506],"[Brain calcification, Rajab type]",[17082],
GARD:0016054,Orphanet+OMIM,616051,Subtype of disorder,[Etiological subtype],"Microcephaly 13, primary, autosomal recessive",,[616051],[2512],[Autosomal recessive primary microcephaly],[12117],
GARD:0015580,Orphanet+OMIM,612703,Subtype of disorder,[Etiological subtype],"Microcephaly 7, primary, autosomal recessive",,[612703],[2512],[Autosomal recessive primary microcephaly],[12117],
GARD:0013389,Orphanet+OMIM,612526,Subtype of disorder,[Disease subtype],"Lipodystrophy, congenital generalized, type 3","[Berardinelli-seip congenital lipodystrophy, type 3; bscl3, lipodystrophy, berardinelli-seip congenital, type 3]",[612526],[528],[Congenital generalized lipodystrophy],[13388],
GARD:0018547,Orphanet+OMIM,619320,Subtype of disorder,[Disease subtype],"Intellectual developmental disorder, autosomal dominant 65","[Mental retardation, autosomal dominant 65]",[619320],[528084],[Non-specific syndromic intellectual disability],[17965],
GARD:0018135,Orphanet+OMIM,614211,Subtype of disorder,[Etiological subtype],"Deafness, autosomal dominant 33",,[614211],[90635],[Autosomal dominant non-syndromic sensorineural deafness type DFNA],[16791],
GARD:0015097,Orphanet+OMIM,164310,Subtype of disorder,[Disease subtype],Oculopharyngodistal myopathy 1,"[Oculopharyngodistal myopathy; opdm, faciooculolaryngopharyngeal myopathy with distal and respiratory involvement; folp-dr]",[164310],[98897],[Oculopharyngodistal myopathy],[12592],
GARD:0018225,Orphanet+OMIM,613085,Subtype of disorder,[Disease subtype],"Glaucoma 3, primary congenital, c",,[613085],[98976],[Congenital glaucoma],[2485],
GARD:0006509,Orphanet+OMIM,135300,Subtype of disorder,[Malformation syndrome subtype],"Fibromatosis, gingival, 1","[Gingf, ggf1, fibromatosis, gingival, hereditary; hgf]",[135300],[2024],[Hereditary gingival fibromatosis],[16582],
GARD:0016442,Orphanet+OMIM,619304,Subtype of disorder,[Malformation syndrome subtype],"Pontocerebellar hypoplasia, type 1f",,[619304],[2254],[Pontocerebellar hypoplasia type 1],[10704],
GARD:0015126,Orphanet+OMIM,194380,Subtype of disorder,[Disease subtype],Dehydrated hereditary stomatocytosis 1 with or without pseudohyperkalemia and/or perinatal edema,"[Dehydrated hereditary stomatocytosis; dhs, xerocytosis, hereditary, desiccytosis, hereditary, pseudohyperkalemia, familial, 1, due to red cell leak; pshk1, pseudohyperkalemia edinburgh]",[194380],[3202],[Dehydrated hereditary stomatocytosis],[5623],
GARD:0016355,Orphanet+OMIM,618468,Subtype of disorder,[Disease subtype],Developmental and epileptic encephalopathy 76,"[Epileptic encephalopathy, early infantile, 76; eiee76, developmental delay, epileptic encephalopathy, cerebral atrophy, and abnormal myelination; decam]",[618468],[442835],[Non-specific early-onset epileptic encephalopathy],[15028],
GARD:0010362,Orphanet+OMIM,611876,Subtype of disorder,[Disease subtype],Brugada syndrome 4,,[611876],[130],[Brugada syndrome],[1030],
GARD:0018486,Orphanet+OMIM,615083,Subtype of disorder,[Clinical subtype],"Colorectal cancer, susceptibility to, 12","[Colorectal cancer, susceptibility to, on chromosome 12q24]",[615083],[447877],[Polymerase proofreading-related adenomatous polyposis],[17772],
